survey_id,file_name,survey_year,survey_month,survey_quarter,survey_period,time_status,include_in_time_trend,metric_family,metric_id,metric_name,variable,variable_label,question_leader_primary,group_type,group,response_option,share_weighted_valid,n_option_unweighted,n_valid_unweighted,n_total_group_unweighted,weighted_base_valid,sample_confidence,include_in_app_draft,data_status
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,strong_leadership,Ηγετικά προσόντα / ισχυρός ηγέτης,var29,"45. Is a strong leader:Irrespective of your electoral preferences, between Alexis Tsipras and Kyriakos Mitsotakis, who is best described by the following statements?",,region_group,01,Κυριάκος Μητσοτάκης,30.5211,1,4,7,8.2226,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_αλεξηστσιπρασ,Έγκριση/αποδοχή: Αλέξης Τσίπρας,var13,"24. Generally speaking, do you approve or disapprove of the job that is being done by Alexis Tsipras as Prime Minister?",Αλέξης Τσίπρας,region_group,02,negative_approval,100.0,4,4,4,7.1044,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_κυριακοσμητσοτακησ,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,var14,"25. Generally speaking, do you approve or disapprove of the job that is being done by Kyriakos Mitsotakis as head of the New Democracy Party (ND)?",Κυριάκος Μητσοτάκης,region_group,02,negative_approval,80.6458,3,4,4,7.1044,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_κυριακοσμητσοτακησ,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,var14,"25. Generally speaking, do you approve or disapprove of the job that is being done by Kyriakos Mitsotakis as head of the New Democracy Party (ND)?",Κυριάκος Μητσοτάκης,region_group,02,positive_approval,19.3542,1,4,4,7.1044,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,stability,Σταθερότητα χώρας,var36,53. Will maintain stability in the country,,region_group,02,Αλέξης Τσίπρας,55.2293,1,2,4,3.0712,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,stability,Σταθερότητα χώρας,var36,53. Will maintain stability in the country,,region_group,02,Κυριάκος Μητσοτάκης,44.7707,1,2,4,3.0712,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,close_to_people,Κοντά στους πολίτες,var32,48. Cares about people like me,,region_group,02,Κυριάκος Μητσοτάκης,100.0,1,1,4,1.375,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,economic_competence,Ικανότητα στην οικονομία,var34,50. Understands how the economy works,,region_group,02,Κυριάκος Μητσοτάκης,100.0,2,2,4,3.7891,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,honesty_integrity,Εντιμότητα / ακεραιότητα,var33,49. Honest,,region_group,02,Κυριάκος Μητσοτάκης,100.0,1,1,4,1.375,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,hope,Δίνει ελπίδα,var31,47. Gives me hope,,region_group,02,Κυριάκος Μητσοτάκης,100.0,2,2,4,2.994,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,international_respect,Σεβασμός από Ευρωπαίους ηγέτες,var30,46. Is respected by EU leaders,,region_group,02,Κυριάκος Μητσοτάκης,100.0,1,1,4,1.375,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,patriotism,Πατριωτισμός,var35,52. Is a patriot,,region_group,02,both,44.6386,1,3,4,5.4082,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,patriotism,Πατριωτισμός,var35,52. Is a patriot,,region_group,02,Κυριάκος Μητσοτάκης,55.3614,2,3,4,5.4082,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,strong_leadership,Ηγετικά προσόντα / ισχυρός ηγέτης,var29,"45. Is a strong leader:Irrespective of your electoral preferences, between Alexis Tsipras and Kyriakos Mitsotakis, who is best described by the following statements?",,region_group,02,Αλέξης Τσίπρας,55.2293,1,2,4,3.0712,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,strong_leadership,Ηγετικά προσόντα / ισχυρός ηγέτης,var29,"45. Is a strong leader:Irrespective of your electoral preferences, between Alexis Tsipras and Kyriakos Mitsotakis, who is best described by the following statements?",,region_group,02,Κυριάκος Μητσοτάκης,44.7707,1,2,4,3.0712,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_αλεξηστσιπρασ,Έγκριση/αποδοχή: Αλέξης Τσίπρας,var13,"24. Generally speaking, do you approve or disapprove of the job that is being done by Alexis Tsipras as Prime Minister?",Αλέξης Τσίπρας,region_group,03,negative_approval,89.1904,8,9,9,14.9779,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_αλεξηστσιπρασ,Έγκριση/αποδοχή: Αλέξης Τσίπρας,var13,"24. Generally speaking, do you approve or disapprove of the job that is being done by Alexis Tsipras as Prime Minister?",Αλέξης Τσίπρας,region_group,03,positive_approval,10.8096,1,9,9,14.9779,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_κυριακοσμητσοτακησ,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,var14,"25. Generally speaking, do you approve or disapprove of the job that is being done by Kyriakos Mitsotakis as head of the New Democracy Party (ND)?",Κυριάκος Μητσοτάκης,region_group,03,negative_approval,68.9286,6,9,9,14.9779,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_κυριακοσμητσοτακησ,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,var14,"25. Generally speaking, do you approve or disapprove of the job that is being done by Kyriakos Mitsotakis as head of the New Democracy Party (ND)?",Κυριάκος Μητσοτάκης,region_group,03,positive_approval,31.0714,3,9,9,14.9779,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,stability,Σταθερότητα χώρας,var36,53. Will maintain stability in the country,,region_group,03,Αλέξης Τσίπρας,25.8102,1,4,9,6.2729,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,stability,Σταθερότητα χώρας,var36,53. Will maintain stability in the country,,region_group,03,Κυριάκος Μητσοτάκης,74.1898,3,4,9,6.2729,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,close_to_people,Κοντά στους πολίτες,var32,48. Cares about people like me,,region_group,03,Αλέξης Τσίπρας,25.8102,1,4,9,6.2729,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,close_to_people,Κοντά στους πολίτες,var32,48. Cares about people like me,,region_group,03,Κυριάκος Μητσοτάκης,74.1898,3,4,9,6.2729,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,economic_competence,Ικανότητα στην οικονομία,var34,50. Understands how the economy works,,region_group,03,Αλέξης Τσίπρας,18.2272,1,6,9,8.8826,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,economic_competence,Ικανότητα στην οικονομία,var34,50. Understands how the economy works,,region_group,03,Κυριάκος Μητσοτάκης,81.7728,5,6,9,8.8826,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,honesty_integrity,Εντιμότητα / ακεραιότητα,var33,49. Honest,,region_group,03,Αλέξης Τσίπρας,25.8102,1,4,9,6.2729,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,honesty_integrity,Εντιμότητα / ακεραιότητα,var33,49. Honest,,region_group,03,Κυριάκος Μητσοτάκης,74.1898,3,4,9,6.2729,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,hope,Δίνει ελπίδα,var31,47. Gives me hope,,region_group,03,Αλέξης Τσίπρας,25.8102,1,4,9,6.2729,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,hope,Δίνει ελπίδα,var31,47. Gives me hope,,region_group,03,Κυριάκος Μητσοτάκης,74.1898,3,4,9,6.2729,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,international_respect,Σεβασμός από Ευρωπαίους ηγέτες,var30,46. Is respected by EU leaders,,region_group,03,Αλέξης Τσίπρας,21.7627,1,5,9,7.4396,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,international_respect,Σεβασμός από Ευρωπαίους ηγέτες,var30,46. Is respected by EU leaders,,region_group,03,Κυριάκος Μητσοτάκης,78.2373,4,5,9,7.4396,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,patriotism,Πατριωτισμός,var35,52. Is a patriot,,region_group,03,Αλέξης Τσίπρας,20.9832,1,5,9,7.7159,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,patriotism,Πατριωτισμός,var35,52. Is a patriot,,region_group,03,Κυριάκος Μητσοτάκης,79.0168,4,5,9,7.7159,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,strong_leadership,Ηγετικά προσόντα / ισχυρός ηγέτης,var29,"45. Is a strong leader:Irrespective of your electoral preferences, between Alexis Tsipras and Kyriakos Mitsotakis, who is best described by the following statements?",,region_group,03,Αλέξης Τσίπρας,47.6072,3,6,9,8.8826,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,strong_leadership,Ηγετικά προσόντα / ισχυρός ηγέτης,var29,"45. Is a strong leader:Irrespective of your electoral preferences, between Alexis Tsipras and Kyriakos Mitsotakis, who is best described by the following statements?",,region_group,03,Κυριάκος Μητσοτάκης,52.3928,3,6,9,8.8826,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_αλεξηστσιπρασ,Έγκριση/αποδοχή: Αλέξης Τσίπρας,var13,"24. Generally speaking, do you approve or disapprove of the job that is being done by Alexis Tsipras as Prime Minister?",Αλέξης Τσίπρας,region_group,04,negative_approval,84.088,7,8,8,15.2027,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_αλεξηστσιπρασ,Έγκριση/αποδοχή: Αλέξης Τσίπρας,var13,"24. Generally speaking, do you approve or disapprove of the job that is being done by Alexis Tsipras as Prime Minister?",Αλέξης Τσίπρας,region_group,04,positive_approval,15.912,1,8,8,15.2027,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_κυριακοσμητσοτακησ,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,var14,"25. Generally speaking, do you approve or disapprove of the job that is being done by Kyriakos Mitsotakis as head of the New Democracy Party (ND)?",Κυριάκος Μητσοτάκης,region_group,04,negative_approval,52.2869,4,7,8,13.5836,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_κυριακοσμητσοτακησ,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,var14,"25. Generally speaking, do you approve or disapprove of the job that is being done by Kyriakos Mitsotakis as head of the New Democracy Party (ND)?",Κυριάκος Μητσοτάκης,region_group,04,positive_approval,47.7131,3,7,8,13.5836,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,stability,Σταθερότητα χώρας,var36,53. Will maintain stability in the country,,region_group,04,Αλέξης Τσίπρας,25.6976,1,4,8,9.4135,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,stability,Σταθερότητα χώρας,var36,53. Will maintain stability in the country,,region_group,04,Κυριάκος Μητσοτάκης,74.3024,3,4,8,9.4135,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,close_to_people,Κοντά στους πολίτες,var32,48. Cares about people like me,,region_group,04,Αλέξης Τσίπρας,100.0,1,1,8,2.419,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,economic_competence,Ικανότητα στην οικονομία,var34,50. Understands how the economy works,,region_group,04,both,26.6205,2,5,8,10.6221,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,economic_competence,Ικανότητα στην οικονομία,var34,50. Understands how the economy works,,region_group,04,Αλέξης Τσίπρας,22.7737,1,5,8,10.6221,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,economic_competence,Ικανότητα στην οικονομία,var34,50. Understands how the economy works,,region_group,04,Κυριάκος Μητσοτάκης,50.6058,2,5,8,10.6221,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,honesty_integrity,Εντιμότητα / ακεραιότητα,var33,49. Honest,,region_group,04,Αλέξης Τσίπρας,40.0,1,2,8,6.0476,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,honesty_integrity,Εντιμότητα / ακεραιότητα,var33,49. Honest,,region_group,04,Κυριάκος Μητσοτάκης,60.0,1,2,8,6.0476,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,hope,Δίνει ελπίδα,var31,47. Gives me hope,,region_group,04,Αλέξης Τσίπρας,31.5528,1,3,8,7.6667,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,hope,Δίνει ελπίδα,var31,47. Gives me hope,,region_group,04,Κυριάκος Μητσοτάκης,68.4472,2,3,8,7.6667,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,international_respect,Σεβασμός από Ευρωπαίους ηγέτες,var30,46. Is respected by EU leaders,,region_group,04,both,13.2919,1,5,8,10.8565,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,international_respect,Σεβασμός από Ευρωπαίους ηγέτες,var30,46. Is respected by EU leaders,,region_group,04,Αλέξης Τσίπρας,22.2819,1,5,8,10.8565,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,international_respect,Σεβασμός από Ευρωπαίους ηγέτες,var30,46. Is respected by EU leaders,,region_group,04,Κυριάκος Μητσοτάκης,64.4262,3,5,8,10.8565,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,patriotism,Πατριωτισμός,var35,52. Is a patriot,,region_group,04,Αλέξης Τσίπρας,100.0,1,1,8,2.419,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,strong_leadership,Ηγετικά προσόντα / ισχυρός ηγέτης,var29,"45. Is a strong leader:Irrespective of your electoral preferences, between Alexis Tsipras and Kyriakos Mitsotakis, who is best described by the following statements?",,region_group,04,Αλέξης Τσίπρας,58.0681,1,2,8,4.1659,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,strong_leadership,Ηγετικά προσόντα / ισχυρός ηγέτης,var29,"45. Is a strong leader:Irrespective of your electoral preferences, between Alexis Tsipras and Kyriakos Mitsotakis, who is best described by the following statements?",,region_group,04,Κυριάκος Μητσοτάκης,41.9319,1,2,8,4.1659,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_αλεξηστσιπρασ,Έγκριση/αποδοχή: Αλέξης Τσίπρας,var13,"24. Generally speaking, do you approve or disapprove of the job that is being done by Alexis Tsipras as Prime Minister?",Αλέξης Τσίπρας,region_group,05,negative_approval,61.0181,14,23,23,43.3535,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_αλεξηστσιπρασ,Έγκριση/αποδοχή: Αλέξης Τσίπρας,var13,"24. Generally speaking, do you approve or disapprove of the job that is being done by Alexis Tsipras as Prime Minister?",Αλέξης Τσίπρας,region_group,05,positive_approval,38.9819,9,23,23,43.3535,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_κυριακοσμητσοτακησ,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,var14,"25. Generally speaking, do you approve or disapprove of the job that is being done by Kyriakos Mitsotakis as head of the New Democracy Party (ND)?",Κυριάκος Μητσοτάκης,region_group,05,negative_approval,79.1903,18,22,23,41.9105,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_κυριακοσμητσοτακησ,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,var14,"25. Generally speaking, do you approve or disapprove of the job that is being done by Kyriakos Mitsotakis as head of the New Democracy Party (ND)?",Κυριάκος Μητσοτάκης,region_group,05,positive_approval,20.8097,4,22,23,41.9105,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,stability,Σταθερότητα χώρας,var36,53. Will maintain stability in the country,,region_group,05,Αλέξης Τσίπρας,52.8238,9,16,23,31.9932,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,stability,Σταθερότητα χώρας,var36,53. Will maintain stability in the country,,region_group,05,Κυριάκος Μητσοτάκης,47.1762,7,16,23,31.9932,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,close_to_people,Κοντά στους πολίτες,var32,48. Cares about people like me,,region_group,05,Αλέξης Τσίπρας,67.4099,8,12,23,23.5871,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,close_to_people,Κοντά στους πολίτες,var32,48. Cares about people like me,,region_group,05,Κυριάκος Μητσοτάκης,32.5901,4,12,23,23.5871,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,economic_competence,Ικανότητα στην οικονομία,var34,50. Understands how the economy works,,region_group,05,both,5.5812,1,16,23,30.3913,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,economic_competence,Ικανότητα στην οικονομία,var34,50. Understands how the economy works,,region_group,05,Αλέξης Τσίπρας,37.4264,6,16,23,30.3913,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,economic_competence,Ικανότητα στην οικονομία,var34,50. Understands how the economy works,,region_group,05,Κυριάκος Μητσοτάκης,56.9924,9,16,23,30.3913,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,honesty_integrity,Εντιμότητα / ακεραιότητα,var33,49. Honest,,region_group,05,Αλέξης Τσίπρας,48.5315,7,13,23,25.8675,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,honesty_integrity,Εντιμότητα / ακεραιότητα,var33,49. Honest,,region_group,05,Κυριάκος Μητσοτάκης,51.4685,6,13,23,25.8675,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,hope,Δίνει ελπίδα,var31,47. Gives me hope,,region_group,05,Αλέξης Τσίπρας,53.234,8,15,23,29.8682,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,hope,Δίνει ελπίδα,var31,47. Gives me hope,,region_group,05,Κυριάκος Μητσοτάκης,46.766,7,15,23,29.8682,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,international_respect,Σεβασμός από Ευρωπαίους ηγέτες,var30,46. Is respected by EU leaders,,region_group,05,both,3.8291,1,16,23,30.8035,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,international_respect,Σεβασμός από Ευρωπαίους ηγέτες,var30,46. Is respected by EU leaders,,region_group,05,Αλέξης Τσίπρας,56.1184,9,16,23,30.8035,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,international_respect,Σεβασμός από Ευρωπαίους ηγέτες,var30,46. Is respected by EU leaders,,region_group,05,Κυριάκος Μητσοτάκης,40.0526,6,16,23,30.8035,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,patriotism,Πατριωτισμός,var35,52. Is a patriot,,region_group,05,both,9.2837,1,12,23,23.4076,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,patriotism,Πατριωτισμός,var35,52. Is a patriot,,region_group,05,Αλέξης Τσίπρας,42.4279,5,12,23,23.4076,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,patriotism,Πατριωτισμός,var35,52. Is a patriot,,region_group,05,Κυριάκος Μητσοτάκης,48.2884,6,12,23,23.4076,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,strong_leadership,Ηγετικά προσόντα / ισχυρός ηγέτης,var29,"45. Is a strong leader:Irrespective of your electoral preferences, between Alexis Tsipras and Kyriakos Mitsotakis, who is best described by the following statements?",,region_group,05,Αλέξης Τσίπρας,59.6588,9,15,23,28.6286,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_trait,strong_leadership,Ηγετικά προσόντα / ισχυρός ηγέτης,var29,"45. Is a strong leader:Irrespective of your electoral preferences, between Alexis Tsipras and Kyriakos Mitsotakis, who is best described by the following statements?",,region_group,05,Κυριάκος Μητσοτάκης,40.3412,6,15,23,28.6286,low,False,ok
SURVEY_01,FinalSample_EuroelectionsENG.sav,2019.0,4.0,Q2,2019-Q2,auto_from_sav_date_column:Vdatesub,True,leader_approval,leader_approval_αλεξηστσιπρασ,Έγκριση/αποδοχή: Αλέξης Τσίπρας,var13,"24. Generally speaking, do you approve or disapprove of the job that is being done by Alexis Tsipras as Prime Minister?",Αλέξης Τσίπρας,region_group,06,negative_approval,45.548,1,3,3,5.3002,low,False,ok
